Program, Account Number, Account Name, Facility ID (ORISPL), Unit ID, State, EPA Region, NERC Region, Source Category, Operating Status, Owner, Representative (Primary), Representative (Secondary), Account Type, Allowance Vintage Year, Serial Number Start, Serial Number End, Block Totals
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2013","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2013","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2013","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2013","955166","957947","2782",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2013","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2014","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2014","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2014","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2014","952078","953229","1152",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2014","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2014","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2015","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2015","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2015","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2015","951864","953229","1366",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2015","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2015","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2016","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2016","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2016","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2016","951395","953229","1835",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2016","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2016","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2017","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2017","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2017","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2017","951385","953229","1845",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2017","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2017","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2018","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2018","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2018","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2018","951505","953229","1725",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2018","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2018","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2019","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2019","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2019","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2019","951156","953229","2074",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2019","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2019","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2020","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2020","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2020","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2020","951156","953229","2074",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2020","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2020","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2021","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2021","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2021","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2021","951156","953229","2074",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2021","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2021","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2022","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2022","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2022","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2022","951156","953229","2074",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2022","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2022","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2023","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2023","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2023","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2023","951156","953229","2074",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2023","953230","957947","4718",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2023","957948","969406","11459",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2024","679619","679626","8",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2024","679627","679643","17",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2024","679644","679685","42",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2024","951156","953229","2074",
"ARP","000568FACLTY","Bridgeport Harbor Station","568",,"CT","1","NPCC",,,"PSEG Power Connecticut, LLC (Operator)<br>PSEG Power Connecticut, LLC (Owner)","Vincent Fiumidinisi (608753)","Mark F Strickland (603622)","Facility Account","2024","953230","957947","4718",
